id,state,sunlight_svm,sunlight_reg
Sep-80,MN,201,201
Oct-80,MN,151,151
Nov-80,MN,134.5,134.5
Dec-80,MN,107,107
Jan-81,MN,209.5,209.5
Feb-81,MN,159,159
Mar-81,MN,253,253
Apr-81,MN,214.5,214.5
May-81,MN,284.5,284.5
Jun-81,MN,263,263
Jul-81,MN,322.5,322.5
Aug-81,MN,251.5,251.5
Sep-81,MN,247.5,247.5
Oct-81,MN,141,141
Nov-81,MN,147.5,147.5
Dec-81,MN,95,95
Jan-82,MN,130.5,130.5
Feb-82,MN,179,179
Mar-82,MN,201,201
Apr-82,MN,267,267
May-82,MN,237,237
Jun-82,MN,315,315
Jul-82,MN,291,291
Aug-82,MN,271.5,271.5
Sep-82,MN,169,169
Oct-82,MN,126.5,126.5
Nov-82,MN,105,105
Dec-82,MN,86.5,86.5
Jan-83,MN,116,116
Feb-83,MN,88.5,88.5
Mar-83,MN,157,157
Apr-83,MN,237,237
May-83,MN,304,304
Jun-83,MN,284.5,284.5
Jul-83,MN,341,341
Aug-83,MN,335,335
Sep-83,MN,216,216
Oct-83,MN,151.5,151.5
Nov-83,MN,51,51
Dec-83,MN,129,129
Jan-84,MN,124,124
Feb-84,MN,137.5,137.5
Mar-84,MN,209.5,209.5
Apr-84,MN,252,252
May-84,MN,300,300
Jun-84,MN,293.5,293.5
Jul-84,MN,347.5,347.5
Aug-84,MN,309,309
Sep-84,MN,225,225
Oct-84,MN,104.5,104.5
Nov-84,MN,120.5,120.5
Dec-84,MN,111,111
Jan-85,MN,170,170
Feb-85,MN,172.5,172.5
Mar-85,MN,243.5,243.5
Apr-85,MN,275.5,275.5
May-85,MN,316,316
Jun-85,MN,332.5,332.5
Jul-85,MN,391,391
Aug-85,MN,266,266
Sep-85,MN,197.5,197.5
Oct-85,MN,160.5,160.5
Nov-85,MN,91.5,91.5
Dec-85,MN,146.5,146.5
Jan-86,MN,144,144
Feb-86,MN,120,120
Mar-86,MN,204.5,204.5
Apr-86,MN,233.5,233.5
May-86,MN,321,321
Jun-86,MN,344.5,344.5
Jul-86,MN,305,305
Aug-86,MN,307.5,307.5
Sep-86,MN,184,184
Oct-86,MN,135.5,135.5
Nov-86,MN,116.5,116.5
Dec-86,MN,120.5,120.5
Jan-87,MN,134,134
Feb-87,MN,171,171
Mar-87,MN,241.5,241.5
Apr-87,MN,335,335
May-87,MN,279.5,279.5
Jun-87,MN,356.5,356.5
Jul-87,MN,305.5,305.5
Aug-87,MN,283.5,283.5
Sep-87,MN,242.5,242.5
Oct-87,MN,153.5,153.5
Nov-87,MN,130.5,130.5
Dec-87,MN,82.5,82.5
Jan-88,MN,143.797385,143.3495298
Feb-88,MN,163.3290074,155.6853448
Mar-88,MN,204.5059233,207.0987461
Apr-88,MN,233.7416971,231.4804075
May-88,MN,280.5717315,276.2456897
Jun-88,MN,293.4514575,292.7793887
Jul-88,MN,331.649476,326.5873824
Aug-88,MN,283.5261829,282.5137147
Sep-88,MN,216.3168042,211.8636364
Oct-88,MN,167.038961,159.617163
Nov-88,MN,113.8591664,97.7887931
Dec-88,MN,107.3537111,105.7660658
Jan-89,MN,143.7408465,143.4250555
Feb-89,MN,163.361932,155.5149695
Mar-89,MN,204.5540144,207.0966239
Apr-89,MN,233.8857456,231.4347681
May-89,MN,280.4872965,276.3230953
Jun-89,MN,293.5962395,292.7534914
Jul-89,MN,331.7373989,326.477625
Aug-89,MN,283.6720056,282.4164744
Sep-89,MN,216.3461008,211.7903473
Oct-89,MN,167.1079523,159.2756948
Nov-89,MN,113.9953963,97.44913881
Dec-89,MN,107.3475616,105.6937762
Jan-90,MN,143.6817752,143.5005812
Feb-90,MN,163.3933358,155.3445942
Mar-90,MN,204.5982759,207.0945018
Apr-90,MN,234.0112679,231.3891286
May-90,MN,280.3851413,276.400501
Jun-90,MN,293.7277803,292.7275941
Jul-90,MN,331.8184182,326.3678675
Aug-90,MN,283.8168879,282.3192341
Sep-90,MN,216.3779917,211.7170582
Oct-90,MN,167.2032559,158.9342265
Nov-90,MN,114.123931,97.10948452
Dec-90,MN,107.3405933,105.6214866
Jan-91,MN,143.6208302,143.5761069
Feb-91,MN,163.4232793,155.1742189
Mar-91,MN,204.6384398,207.0923796
Apr-91,MN,234.1180626,231.3434891
May-91,MN,280.2667776,276.4779067
Jun-91,MN,293.8459458,292.7016968
Jul-91,MN,331.8929145,326.25811
Aug-91,MN,283.959831,282.2219938
Sep-91,MN,216.412147,211.6437692
Oct-91,MN,167.3232427,158.5927583
Nov-91,MN,114.2443719,96.76983023
Dec-91,MN,107.3326589,105.5491969
Jan-92,MN,143.5586439,143.6516326
Feb-92,MN,163.4518178,155.0038436
Mar-92,MN,204.6742911,207.0902575
Apr-92,MN,234.2061534,231.2978497
May-92,MN,280.1337967,276.5553124
Jun-92,MN,293.9507276,292.6757995
Jul-92,MN,331.9613033,326.1483525
Aug-92,MN,284.0999208,282.1247534
Sep-92,MN,216.448248,211.5704801
Oct-92,MN,167.4661263,158.25129
Nov-92,MN,114.3564152,96.43017594
Dec-92,MN,107.3236234,105.4769073
Jan-93,MN,143.4958161,143.7271583
Feb-93,MN,163.4790005,154.8334684
Mar-93,MN,204.7056695,207.0881353
Apr-93,MN,234.2757763,231.2522102
May-93,MN,279.9878471,276.6327181
Jun-93,MN,294.0422372,292.6499023
Jul-93,MN,332.0240232,326.038595
Aug-93,MN,284.2363326,282.0275131
Sep-93,MN,216.4859869,211.497191
Oct-93,MN,167.6299896,157.9098218
Nov-93,MN,114.4598515,96.09052164
Dec-93,MN,107.3133696,105.4046177
Jan-94,MN,143.4329088,143.8026839
Feb-94,MN,163.5048712,154.6630931
Mar-94,MN,204.7324695,207.0860132
Apr-94,MN,234.3273646,231.2065707
May-94,MN,279.8306124,276.7101238
Jun-94,MN,294.1206996,292.624005
Jul-94,MN,332.081524,325.9288375
Aug-94,MN,284.3683352,281.9302728
Sep-94,MN,216.5250672,211.4239019
Oct-94,MN,167.8128118,157.5683535
Nov-94,MN,114.5545641,95.75086735
Dec-94,MN,107.3018025,105.332328
Jan-95,MN,143.3704423,143.8782096
Feb-95,MN,163.5294686,154.4927178
Mar-95,MN,204.7546401,207.083891
Apr-95,MN,234.3615323,231.1609313
May-95,MN,279.6637897,276.7875295
Jun-95,MN,294.1864454,292.5981077
Jul-95,MN,332.1342565,325.81908
Aug-95,MN,284.4952931,281.8330325
Sep-95,MN,216.5652043,211.3506129
Oct-95,MN,168.0124956,157.2268853
Nov-95,MN,114.6405263,95.41121306
Dec-95,MN,107.2888517,105.2600384
Jan-96,MN,143.3088914,143.9537353
Feb-96,MN,163.5528267,154.3223425
Mar-96,MN,204.7721839,207.0817689
Apr-96,MN,234.3790538,231.1152918
May-96,MN,279.4890686,276.8649352
Jun-96,MN,294.2399013,292.5722104
Jul-96,MN,332.1826641,325.7093225
Aug-96,MN,284.6166669,281.7357922
Sep-96,MN,216.6061252,211.2773238
Oct-96,MN,168.2268947,156.885417
Nov-96,MN,114.7177969,95.07155877
Dec-96,MN,107.274474,105.1877488
Jan-97,MN,143.2486835,144.029261
Feb-97,MN,163.574976,154.1519672
Mar-97,MN,204.7851548,207.0796467
Apr-97,MN,234.3808445,231.0696524
May-97,MN,279.3081124,276.9423409
Jun-97,MN,294.2815813,292.5463131
Jul-97,MN,332.2271747,325.599565
Aug-97,MN,284.7320136,281.6385518
Sep-97,MN,216.6475697,211.2040347
Oct-97,MN,168.4538401,156.5439488
Nov-97,MN,114.7865148,94.73190448
Dec-97,MN,107.2586548,105.1154591
Jan-98,MN,143.1901963,144.1047867
Feb-98,MN,163.5959439,153.9815919
Mar-98,MN,204.7936554,207.0775246
Apr-98,MN,234.367938,231.0240129
May-98,MN,279.1225393,277.0197466
Jun-98,MN,294.3120756,292.5204158
Jul-98,MN,332.2681951,325.4898075
Aug-98,MN,284.8409842,281.5413115
Sep-98,MN,216.6892903,211.1307457
Oct-98,MN,168.6911661,156.2024805
Nov-98,MN,114.8468927,94.39225018
Dec-98,MN,107.2414076,105.0431695
Jan-99,MN,143.1337573,144.1803124
Feb-99,MN,163.6157554,153.8112166
Mar-99,MN,204.7978334,207.0754024
Apr-99,MN,234.3414648,230.9783734
May-99,MN,278.9339071,277.0971523
Jun-99,MN,294.33204,292.4945185
Jul-99,MN,332.3061058,325.38005
Aug-99,MN,284.9433214,281.4440712
Sep-99,MN,216.7310531,211.0574566
Oct-99,MN,168.9367347,155.8610123
Nov-99,MN,114.89921,94.05259589
Dec-99,MN,107.222774,104.9708799
Jan-00,MN,143.0796438,144.2558381
Feb-00,MN,163.6344344,153.6408413
Mar-00,MN,204.797878,207.0732803
Apr-00,MN,234.3026298,230.932734
May-00,MN,278.743698,277.174558
Jun-00,MN,294.3421845,292.4686212
Jul-00,MN,332.341258,325.2702925
Aug-00,MN,285.0388553,281.3468309
Sep-00,MN,216.7726382,210.9841675
Oct-00,MN,169.1884578,155.519544
Nov-00,MN,114.9438048,93.7129416
Dec-00,MN,107.202822,104.8985902
Jan-01,MN,143.0280832,144.3313638
Feb-01,MN,163.6520039,153.470466
Mar-01,MN,204.7940146,207.0711581
Apr-01,MN,234.2526904,230.8870945
May-01,MN,278.5533068,277.2519637
Jun-01,MN,294.3432619,292.4427239
Jul-01,MN,332.373971,325.160535
Aug-01,MN,285.127499,281.2495905
Sep-01,MN,216.81384,210.9108784
Oct-01,MN,169.4443188,155.1780758
Nov-01,MN,114.9810658,93.37328731
Dec-01,MN,107.181644,104.8263006
Jan-02,MN,142.9792547,144.4068895
Feb-02,MN,163.6684873,153.3000907
Mar-02,MN,204.7865005,207.069036
Apr-02,MN,234.1929355,230.841455
May-02,MN,278.3640303,277.3293693
Jun-02,MN,294.3360566,292.4168266
Jul-02,MN,332.404531,325.0507775
Aug-02,MN,285.2092424,281.1523502
Sep-02,MN,216.8544684,210.8375894
Oct-02,MN,169.7023903,154.8366076
Nov-02,MN,115.0114236,93.03363302
Dec-02,MN,107.1593538,104.754011
Jan-03,MN,142.9332912,144.4824152
Feb-03,MN,163.6839083,153.1297154
Mar-03,MN,204.7756194,207.0669138
Apr-03,MN,234.1246652,230.7958156
May-03,MN,278.1770592,277.406775
Jun-03,MN,294.3213732,292.3909293
Jul-03,MN,332.4331909,324.94102
Aug-03,MN,285.2841463,281.0551099
Sep-03,MN,216.8943486,210.7643003
Oct-03,MN,169.9608513,154.4951393
Nov-03,MN,115.0353424,92.69397873
Dec-03,MN,107.136084,104.6817213
Jan-04,MN,142.8902814,144.5579409
Feb-04,MN,163.6982923,152.9593401
Mar-04,MN,204.761676,207.0647917
Apr-04,MN,234.0491722,230.7501761
May-04,MN,277.993472,277.4841807
Jun-04,MN,294.3000257,292.3650321
Jul-04,MN,332.4601708,324.8312625
Aug-04,MN,285.3523352,280.9578696
Sep-04,MN,216.9333219,210.6910112
Oct-04,MN,170.2180002,154.1536711
Nov-04,MN,115.0533112,92.35432443
Dec-04,MN,107.111982,104.6094317
Jan-05,MN,142.8502734,144.6334666
Feb-05,MN,163.711666,152.7889648
Mar-05,MN,204.7449904,207.0626695
Apr-05,MN,233.9677247,230.7045366
May-05,MN,277.8142307,277.5615864
Jun-05,MN,294.2728274,292.3391348
Jul-05,MN,332.4856597,324.7215051
Aug-05,MN,285.4139906,280.8606292
Sep-05,MN,216.9712459,210.6177222
Oct-05,MN,170.4722667,153.8122028
Nov-05,MN,115.0658356,92.01467014
Dec-05,MN,107.087207,104.5371421
Jan-06,MN,142.8132774,144.7089923
Feb-06,MN,163.7240582,152.6185895
Mar-06,MN,204.7258927,207.0605474
Apr-06,MN,233.8815507,230.6588972
May-06,MN,277.6401791,277.6389921
Jun-06,MN,294.2405811,292.3132375
Jul-06,MN,332.5098165,324.6117476
Aug-06,MN,285.4693429,280.7633889
Sep-06,MN,217.0079948,210.5444331
Oct-06,MN,170.7222199,153.4707346
Nov-06,MN,115.0734298,91.67501585
Dec-06,MN,107.0619259,104.4648524
Jan-07,MN,142.7792695,144.784518
Feb-07,MN,163.7355001,152.4482142
Mar-07,MN,204.7047181,207.0584252
Apr-07,MN,233.791825,230.6132577
May-07,MN,277.4720422,277.7163978
Jun-07,MN,294.2040706,292.2873402
Jul-07,MN,332.5327734,324.5019901
Aug-07,MN,285.5186645,280.6661486
Sep-07,MN,217.0434593,210.471144
Oct-07,MN,170.9665753,153.1292663
Nov-07,MN,115.0766093,91.33536156
Dec-07,MN,107.0363096,104.3925628
Jan-08,MN,142.7481955,144.8600437
Feb-08,MN,163.7460247,152.2778389
Mar-08,MN,204.6818012,207.0563031
Apr-08,MN,233.6996575,230.5676183
May-08,MN,277.3104277,277.7938035
Jun-08,MN,294.1640523,292.2614429
Jul-08,MN,332.5546375,324.3922326
Aug-08,MN,285.5622619,280.5689083
Sep-08,MN,217.077547,210.397855
Oct-08,MN,171.2041978,152.7877981
Nov-08,MN,115.0758843,90.99570727
Dec-08,MN,107.0105298,104.3202731
Jan-09,MN,142.7199747,144.9355694
Feb-09,MN,163.7556676,152.1074636
Mar-09,MN,204.6574719,207.0541809
Apr-09,MN,233.6060838,230.5219788
May-09,MN,277.1558291,277.8712092
Jun-09,MN,294.1212486,292.2355456
Jul-09,MN,332.5754943,324.2824751
Aug-09,MN,285.6004685,280.471668
Sep-09,MN,217.1101816,210.3245659
Oct-09,MN,171.4341035,152.4463298
Nov-09,MN,115.0717529,90.65605297
Dec-09,MN,106.9847557,104.2479835
Jan-10,MN,142.6945037,145.0110951
Feb-10,MN,163.7644663,151.9370883
Mar-10,MN,204.6320509,207.0520588
Apr-10,MN,233.5120579,230.4763393
May-10,MN,277.0086301,277.9486149
Jun-10,MN,294.0763419,292.2096483
Jul-10,MN,332.5954101,324.1727176
Aug-10,MN,285.6336378,280.3744276
Sep-10,MN,217.1413031,210.2512768
Oct-10,MN,171.6554585,152.1048616
Nov-10,MN,115.0646964,90.31639868
Dec-10,MN,106.9591507,104.1756939
Jan-11,MN,142.6716605,145.0866208
Feb-11,MN,163.7724604,151.766713
Mar-11,MN,204.6058457,207.0499366
Apr-11,MN,233.4184469,230.4306999
May-11,MN,276.86911,278.0260206
Jun-11,MN,294.0299696,292.183751
Jul-11,MN,332.6144353,324.0629601
Aug-11,MN,285.6621364,280.2771873
Sep-11,MN,217.170867,210.1779877
Oct-11,MN,171.8675768,151.7633933
Nov-11,MN,115.0551743,89.97674439
Dec-11,MN,106.9338698,104.1034042
Jan-12,MN,142.651308,145.1621465
Feb-12,MN,163.779691,151.5963377
Mar-12,MN,204.5791476,207.0478144
Apr-12,MN,233.3260275,230.3850604
May-12,MN,276.7374502,278.1034263
Jun-12,MN,293.9827204,292.1578537
Jul-12,MN,332.6326069,323.9532026
Aug-12,MN,285.686338,280.179947
Sep-12,MN,217.1988439,210.1046987
Oct-12,MN,172.0699148,151.4219251
Nov-12,MN,115.0436204,89.6370901
Dec-12,MN,106.9090578,104.0311146
Jan-13,MN,142.6332979,145.2376721
Feb-13,MN,163.7862005,151.4259625
Mar-13,MN,204.5522288,207.0456923
Apr-13,MN,233.2354844,230.3394209
May-13,MN,276.6137417,278.180832
Jun-13,MN,293.9351312,292.1319564
Jul-13,MN,332.6499515,323.8434451
Aug-13,MN,285.7066179,280.0827067
Sep-13,MN,217.2252184,210.0314096
Oct-13,MN,172.2620657,151.0804568
Nov-13,MN,115.03044,89.29743581
Dec-13,MN,106.8848468,103.958825
Jan-14,MN,142.6174737,145.3131978
Feb-14,MN,163.7920326,151.2555872
Mar-14,MN,204.5253401,207.0435701
Apr-14,MN,233.1474101,230.2937815
May-14,MN,276.4979927,278.2582376
Jun-14,MN,293.8876859,292.1060591
Jul-14,MN,332.6664875,323.7336876
Aug-14,MN,285.7233475,279.9854663
Sep-14,MN,217.2499887,209.9581205
Oct-14,MN,172.4437516,150.7389886
Nov-14,MN,115.0160074,88.95778152
Dec-14,MN,106.8613552,103.8865353
Jan-15,MN,142.603674,145.3887235
Feb-15,MN,163.7972311,151.0852119
Mar-15,MN,204.4987093,207.041448
Apr-15,MN,233.0623067,230.248142
May-15,MN,276.3901372,278.3356433
Jun-15,MN,293.8408139,292.0801618
Jul-15,MN,332.6822275,323.6239301
Aug-15,MN,285.7368901,279.888226
Sep-15,MN,217.2731652,209.8848315
Oct-15,MN,172.6148148,150.3975203
Nov-15,MN,115.0006644,88.61812722
Dec-15,MN,106.8386866,103.8142457
Jan-16,MN,142.5917353,145.4642492
Feb-16,MN,163.8018406,150.9148366
Mar-16,MN,204.4725403,207.0393258
Apr-16,MN,232.9805884,230.2025026
May-16,MN,276.2900432,278.413049
Jun-16,MN,293.7948907,292.0542646
Jul-16,MN,332.6971801,323.5141726
Aug-16,MN,285.7475972,279.7909857
Sep-16,MN,217.2947698,209.8115424
Oct-16,MN,172.7752084,150.0560521
Nov-16,MN,114.9847193,88.27847293
Dec-16,MN,106.816929,103.7419561
Jan-17,MN,142.5814948,145.5397749
Feb-17,MN,163.805905,150.7444613
Mar-17,MN,204.4470118,207.0372037
Apr-17,MN,232.9025857,230.1568631
May-17,MN,276.1975215,278.4904547
Jun-17,MN,293.7502382,292.0283673
Jul-17,MN,332.7113521,323.4044151
Aug-17,MN,285.7558048,279.6937454
Sep-17,MN,217.3148344,209.7382533
Oct-17,MN,172.924986,149.7145838
Nov-17,MN,114.968447,87.93881864
Dec-17,MN,106.7961546,103.6696664
Jan-18,MN,142.572792,145.6153006
Feb-18,MN,163.809468,150.574086
Mar-18,MN,204.422278,207.0350815
Apr-18,MN,232.8285498,230.1112236
May-18,MN,276.1123338,278.5678604
Jun-18,MN,293.7071269,292.00247
Jul-18,MN,332.7247494,323.2946576
Aug-18,MN,285.7618313,279.5965051
Sep-18,MN,217.3334001,209.6649642
Oct-18,MN,173.064291,149.3731156
Nov-18,MN,114.9520891,87.59916435
Dec-18,MN,106.7764202,103.5973768
Jan-19,MN,142.5654712,145.6908263
Feb-19,MN,163.8125723,150.4037107
Mar-19,MN,204.3984682,207.0329594
Apr-19,MN,232.7586587,230.0655842
May-19,MN,276.0342015,278.6452661
Jun-19,MN,293.6657777,291.9765727
Jul-19,MN,332.7373785,323.1849001
Aug-19,MN,285.7659749,279.4992647
Sep-19,MN,217.3505158,209.5916752
Oct-19,MN,173.1933458,149.0316474
Nov-19,MN,114.9358545,87.25951006
Dec-19,MN,106.7577671,103.5250872
Jan-20,MN,142.5593831,145.766352
Feb-20,MN,163.8152593,150.2333354
Mar-20,MN,204.375688,207.0308372
Apr-20,MN,232.6930227,230.0199447
May-20,MN,275.9628131,278.7226718
Jun-20,MN,293.6263647,291.9506754
Jul-20,MN,332.7492474,323.0751427
Aug-20,MN,285.7685128,279.4020244
Sep-20,MN,217.3662369,209.5183861
Oct-20,MN,173.312441,148.6901791
Nov-20,MN,114.9199212,86.91985576
Dec-20,MN,106.7402223,103.4527975
Jan-21,MN,142.5543853,145.8418777
Feb-21,MN,163.817569,150.0629601
Mar-21,MN,204.3540198,207.0287151
Apr-21,MN,232.6316915,229.9743052
May-21,MN,275.8978319,278.8000775
Jun-21,MN,293.5890182,291.9247781
Jul-21,MN,332.7603662,322.9653852
Aug-21,MN,285.7696998,279.3047841
Sep-21,MN,217.3806243,209.445097
Oct-21,MN,173.4219248,148.3487109
Nov-21,MN,114.9044373,86.58020147
Dec-21,MN,106.7237989,103.3805079
Jan-22,MN,142.5503443,145.9174034
Feb-22,MN,163.8195395,149.8925848
Mar-22,MN,204.3335246,207.0265929
Apr-22,MN,232.5746605,229.9286658
May-22,MN,275.8389028,278.8774832
Jun-22,MN,293.5538285,291.8988808
Jul-22,MN,332.7707476,322.8556277
Aug-22,MN,285.7697678,279.2075438
Sep-22,MN,217.3937433,209.371808
Oct-22,MN,173.5221925,148.0072426
Nov-22,MN,114.8895235,86.24054718
Dec-22,MN,106.7084975,103.3082183
Jan-00,ND,161,161
Feb-00,ND,146,146
Mar-00,ND,210,210
Apr-00,ND,285,285
May-00,ND,344,344
Jun-00,ND,321,321
Jul-00,ND,375,375
Aug-00,ND,283,283
Sep-00,ND,176,176
Oct-00,ND,200,200
Nov-00,ND,171,171
Dec-00,ND,121,121
Jan-01,ND,154,154
Feb-01,ND,181,181
Mar-01,ND,207,207
Apr-01,ND,217,217
May-01,ND,369,369
Jun-01,ND,242,242
Jul-01,ND,314,314
Aug-01,ND,282,282
Sep-01,ND,168,168
Oct-01,ND,218,218
Nov-01,ND,164,164
Dec-01,ND,87,87
Jan-02,ND,168,168
Feb-02,ND,124,124
Mar-02,ND,160,160
Apr-02,ND,256,256
May-02,ND,261,261
Jun-02,ND,264,264
Jul-02,ND,337,337
Aug-02,ND,286,286
Sep-02,ND,288,288
Oct-02,ND,221,221
Nov-02,ND,119,119
Dec-02,ND,123,123
Jan-03,ND,142,142
Feb-03,ND,226,226
Mar-03,ND,230,230
Apr-03,ND,290.5,290.5
May-03,ND,269.5,269.5
Jun-03,ND,290.5,290.5
Jul-03,ND,341,341
Aug-03,ND,249,249
Sep-03,ND,190,190
Oct-03,ND,245.5,245.5
Nov-03,ND,128,128
Dec-03,ND,127,127
Jan-04,ND,139,139
Feb-04,ND,168,168
Mar-04,ND,184,184
Apr-04,ND,215.5,215.5
May-04,ND,259,259
Jun-04,ND,268.5,268.5
Jul-04,ND,350.5,350.5
Aug-04,ND,281,281
Sep-04,ND,201,201
Oct-04,ND,198,198
Nov-04,ND,187,187
Dec-04,ND,113.5,113.5
Jan-05,ND,156,156
Feb-05,ND,222.67,222.67
Mar-05,ND,182.67,182.67
Apr-05,ND,292.67,292.67
May-05,ND,220.33,220.33
Jun-05,ND,219,219
Jul-05,ND,316.67,316.67
Aug-05,ND,298,298
Sep-05,ND,222,222
Oct-05,ND,171.33,171.33
Nov-05,ND,138.33,138.33
Dec-05,ND,153.67,153.67
Jan-06,ND,177,177
Feb-06,ND,148.33,148.33
Mar-06,ND,216.33,216.33
Apr-06,ND,238,238
May-06,ND,188.67,188.67
Jun-06,ND,257.5,257.5
Jul-06,ND,335.5,335.5
Aug-06,ND,275,275
Sep-06,ND,261.33,261.33
Oct-06,ND,187.33,187.33
Nov-06,ND,103.67,103.67
Dec-06,ND,101,101
Jan-07,ND,128,128
Feb-07,ND,187.33,187.33
Mar-07,ND,224.67,224.67
Apr-07,ND,184,184
May-07,ND,232.33,232.33
Jun-07,ND,264.67,264.67
Jul-07,ND,289.33,289.33
Aug-07,ND,309,309
Sep-07,ND,233,233
Oct-07,ND,253,253
Nov-07,ND,155.67,155.67
Dec-07,ND,146.67,146.67
Jan-08,ND,149.5,149.5
Feb-08,ND,156,156
Mar-08,ND,145,145
Apr-08,ND,253,253
May-08,ND,245,245
Jun-08,ND,256,256
Jul-08,ND,295.5,295.5
Aug-08,ND,286.5,286.5
Sep-08,ND,245,245
Oct-08,ND,141,141
Nov-08,ND,135.5,135.5
Dec-08,ND,126.5,126.5
Jan-09,ND,135,135
Feb-09,ND,140,140
Mar-09,ND,191,191
Apr-09,ND,234.67,234.67
May-09,ND,266.67,266.67
Jun-09,ND,305.33,305.33
Jul-09,ND,313.67,313.67
Aug-09,ND,333,333
Sep-09,ND,251.33,251.33
Oct-09,ND,194.33,194.33
Nov-09,ND,121,121
Dec-09,ND,89.67,89.67
Jan-10,ND,130.67,130.67
Feb-10,ND,179.33,179.33
Mar-10,ND,247.67,247.67
Apr-10,ND,287.33,287.33
May-10,ND,292,292
Jun-10,ND,345.33,345.33
Jul-10,ND,358.67,358.67
Aug-10,ND,250.67,250.67
Sep-10,ND,210.67,210.67
Oct-10,ND,184.67,184.67
Nov-10,ND,110.5,110.5
Dec-10,ND,127.5,127.5
Jan-11,ND,153,153
Feb-11,ND,219,219
Mar-11,ND,262,262
Apr-11,ND,284.5,284.5
May-11,ND,312.5,312.5
Jun-11,ND,286,286
Jul-11,ND,362,362
Aug-11,ND,264,264
Sep-11,ND,202.5,202.5
Oct-11,ND,142,142
Nov-11,ND,142.5,142.5
Dec-11,ND,92,92
Jan-12,ND,155.5,155.5
Feb-12,ND,136.5,136.5
Mar-12,ND,246.5,246.5
Apr-12,ND,260.5,260.5
May-12,ND,215.5,215.5
Jun-12,ND,312.5,312.5
Jul-12,ND,319.5,319.5
Aug-12,ND,252.5,252.5
Sep-12,ND,177.5,177.5
Oct-12,ND,196,196
Nov-12,ND,117,117
Dec-12,ND,132.5,132.5
Jan-13,ND,125.33,125.33
Feb-13,ND,152,152
Mar-13,ND,209.33,209.33
Apr-13,ND,274.33,274.33
May-13,ND,242.33,242.33
Jun-13,ND,330.67,330.67
Jul-13,ND,339.67,339.67
Aug-13,ND,324,324
Sep-13,ND,255.33,255.33
Oct-13,ND,165,165
Nov-13,ND,153.67,153.67
Dec-13,ND,171,171
Jan-14,ND,133.67,133.67
Feb-14,ND,160.33,160.33
Mar-14,ND,191.67,191.67
Apr-14,ND,232,232
May-14,ND,327.67,327.67
Jun-14,ND,264.67,264.67
Jul-14,ND,381,381
Aug-14,ND,252.67,252.67
Sep-14,ND,263.33,263.33
Oct-14,ND,204,204
Nov-14,ND,158,158
Dec-14,ND,114.67,114.67
Jan-15,ND,115.67,115.67
Feb-15,ND,93,93
Mar-15,ND,226.33,226.33
Apr-15,ND,241,241
May-15,ND,225.67,225.67
Jun-15,ND,242.67,242.67
Jul-15,ND,278.67,278.67
Aug-15,ND,318,318
Sep-15,ND,179,179
Oct-15,ND,210.67,210.67
Nov-15,ND,141,141
Dec-15,ND,101.33,101.33
Jan-16,ND,126.67,126.67
Feb-16,ND,193,193
Mar-16,ND,176.67,176.67
Apr-16,ND,219.67,219.67
May-16,ND,247.67,247.67
Jun-16,ND,274,274
Jul-16,ND,366.33,366.33
Aug-16,ND,298.33,298.33
Sep-16,ND,242.67,242.67
Oct-16,ND,155,155
Nov-16,ND,162,162
Dec-16,ND,144.33,144.33
Jan-17,ND,134,134
Feb-17,ND,158.33,158.33
Mar-17,ND,221.67,221.67
Apr-17,ND,175,175
May-17,ND,349,349
Jun-17,ND,313.33,313.33
Jul-17,ND,369.67,369.67
Aug-17,ND,344,344
Sep-17,ND,212.67,212.67
Oct-17,ND,151.33,151.33
Nov-17,ND,167.67,167.67
Dec-17,ND,95.25,95.25
Jan-18,ND,120.5,120.5
Feb-18,ND,175.75,175.75
Mar-18,ND,235.75,235.75
Apr-18,ND,239,239
May-18,ND,248.75,248.75
Jun-18,ND,334.75,334.75
Jul-18,ND,313,313
Aug-18,ND,314,314
Sep-18,ND,257.5,257.5
Oct-18,ND,195.25,195.25
Nov-18,ND,136.25,136.25
Dec-18,ND,80.75,80.75
Jan-19,ND,155.75,155.75
Feb-19,ND,131.25,131.25
Mar-19,ND,194,194
Apr-19,ND,207.75,207.75
May-19,ND,321.75,321.75
Jun-19,ND,340.25,340.25
Jul-19,ND,355.75,355.75
Aug-19,ND,347.25,347.25
Sep-19,ND,234.25,234.25
Oct-19,ND,177,177
Nov-19,ND,137.5,137.5
Dec-19,ND,162.5,162.5
Jan-20,ND,133.5,133.5
Feb-20,ND,179.5,179.5
Mar-20,ND,247,247
Apr-20,ND,267,267
May-20,ND,287.5,287.5
Jun-20,ND,317.75,317.75
Jul-20,ND,373.75,373.75
Aug-20,ND,347.25,347.25
Sep-20,ND,236,236
Oct-20,ND,227.75,227.75
Nov-20,ND,117.5,117.5
Dec-20,ND,124,124
Jan-21,ND,155,155
Feb-21,ND,164.5,164.5
Mar-21,ND,202.75,202.75
Apr-21,ND,273.75,273.75
May-21,ND,314.25,314.25
Jun-21,ND,317.5,317.5
Jul-21,ND,357,357
Aug-21,ND,338.25,338.25
Sep-21,ND,215.25,215.25
Oct-21,ND,218.75,218.75
Nov-21,ND,106.5,106.5
Dec-21,ND,142,142
Jan-22,ND,155.25,155.25
Feb-22,ND,183.5,183.5
Mar-22,ND,201.25,201.25
